#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Density (g/mL)"
6900,-300589.60323103983,59874.70140403416,-240714.90182700567,297.6897051104941,0.9957489333630352
7000,-300661.68670429755,59684.105773951014,-240977.58093034654,296.7420869080762,0.9957489333630352
7100,-300634.08208108135,59942.911776688765,-240691.17030439258,298.02883875533695,0.9957489333630352
7200,-300918.61657907534,60488.62828532024,-240429.9882937551,300.74207460819224,0.9957489333630352
7300,-300185.79165056814,60271.90252482658,-239913.88912574155,299.66454058767425,0.9957489333630352
7400,-300384.1881530406,60647.65838945215,-239736.52976358845,301.5327528695043,0.9957489333630352
7500,-299955.36569475755,59913.63417104841,-240041.73152370914,297.8832740746781,0.9957489333630352
7600,-300134.3498300733,59878.0865154583,-240256.263314615,297.7065354711971,0.9957489333630352
7700,-300377.06440145243,60244.32916410803,-240132.7352373444,299.5274492046906,0.9957489333630352
7800,-300022.08326520864,60073.304401485715,-239948.77886372292,298.67713496582576,0.9957489333630352
7900,-299853.4303141525,59940.326915667625,-239913.10339848488,298.0159871419327,0.9957489333630352
8000,-299770.44599720556,60113.91144324362,-239656.53455396194,298.87902821961836,0.9957489333630352
8100,-300154.8280220954,60425.97582460381,-239728.85219749156,300.430574222925,0.9957489333630352
8200,-300405.722508681,60673.04927458335,-239732.67323409766,301.6589932503321,0.9957489333630352
8300,-300035.84066901077,60319.863672237494,-239715.97699677327,299.90299755689017,0.9957489333630352
8400,-299225.0593809625,59843.14449834092,-239381.9148826216,297.5328080282585,0.9957489333630352
8500,-299802.88347010035,60631.936867323646,-239170.9466027767,301.45458738096613,0.9957489333630352
8600,-299769.50982263405,60049.061042393296,-239720.44878024075,298.556599944358,0.9957489333630352
8700,-299968.35558905173,60262.40506311704,-239705.9505259347,299.6173203676261,0.9957489333630352
8800,-299909.53696233267,59880.147610817105,-240029.38935151557,297.7167829856762,0.9957489333630352
8900,-299411.34931328613,59640.27456287178,-239771.07475041435,296.5241634780658,0.9957489333630352
9000,-299835.2847987013,60339.41437364393,-239495.87042505736,300.0002012572829,0.9957489333630352
9100,-299462.10816231463,59814.49908942601,-239647.60907288862,297.390386552532,0.9957489333630352
9200,-299461.6715856199,60121.022389140904,-239340.649196479,298.9143829744243,0.9957489333630352
9300,-299506.159192645,60353.06189095485,-239153.09730169014,300.0680550470891,0.9957489333630352
9400,-299715.36458229367,60703.25064227008,-239012.11394002358,301.80915076310083,0.9957489333630352
9500,-299732.376381143,60684.98414225052,-239047.39223889247,301.71833195521185,0.9957489333630352
9600,-299646.4984201798,60128.77216013783,-239517.726260042,298.95291388962977,0.9957489333630352
9700,-299698.1498252796,59965.28345555812,-239732.86636972148,298.14006801125424,0.9957489333630352
9800,-299761.45479617175,60391.116417437035,-239370.3383787347,300.2572575065746,0.9957489333630352
9900,-299786.85174579266,60123.302128847805,-239663.54961694486,298.9257175619072,0.9957489333630352
10000,-299827.79396406654,60498.85694311466,-239328.93702095188,300.79293024590055,0.9957489333630352
